
$GPRMC,152932.600,A,3950.4774,N,10503.7595,W,41.31,258.45,141217,,,D*4E
$GPRMC,152932.800,A,3950.4770,N,10503.7625,W,41.31,258.90,141217,,,D*44
$GPRMC,152933.000,A,3950.4766,N,10503.7654,W,41.24,259.41,141217,,,D*45
$GPRMC,152933.200,A,3950.4762,N,10503.7684,W,41.07,259.67,141217,,,D*4B
$GPRMC,152933.400,A,3950.4758,N,10503.7713,W,41.05,260.03,141217,,,D*41
$GPRMC,152933.600,A,3950.4755,N,10503.7743,W,41.09,260.56,141217,,,D*47
$GPRMC,152933.800,A,3950.4752,N,10503.7773,W,41.13,260.82,141217,,,D*4F
$GPRMC,152934.000,A,3950.4748,N,10503.7802,W,41.09,260.92,141217,,,D*48
$GPRMC,152934.200,A,3950.4745,N,10503.7832,W,41.08,261.10,141217,,,D*4E
$GPRMC,152934.400,A,3950.4742,N,10503.7861,W,41.10,261.18,141217,,,D*48
$GPRMC,152934.600,A,3950.4739,N,10503.7891,W,41.10,261.60,141217,,,D*46
$GPRMC,152934.800,A,3950.4736,N,10503.7920,W,41.12,262.07,141217,,,D*4C
$GPRMC,152935.000,A,3950.4734,N,10503.7950,W,41.17,262.53,141217,,,D*44
$GPRMC,152935.200,A,3950.4731,N,10503.7980,W,41.21,263.05,141217,,,D*49
$GPRMC,152935.400,A,3950.4729,N,10503.8011,W,41.42,263.87,141217,,,D*47
$GPRMC,152935.600,A,3950.4728,N,10503.8041,W,41.42,264.52,141217,,,D*4E
$GPRMC,152935.800,A,3950.4726,N,10503.8071,W,41.38,265.11,141217,,,D*46
$GPRMC,152936.000,A,3950.4725,N,10503.8101,W,41.38,265.60,141217,,,D*4E
$GPRMC,152936.200,A,3950.4723,N,10503.8131,W,41.37,265.88,141217,,,D*40
$GPRMC,152936.400,A,3950.4722,N,10503.8161,W,41.37,266.35,141217,,,D*47
$GPRMC,152936.600,A,3950.4721,N,10503.8191,W,41.41,266.59,141217,,,D*42
$GPRMC,152936.800,A,3950.4720,N,10503.8221,W,41.58,266.89,141217,,,D*40
$GPRMC,152937.000,A,3950.4719,N,10503.8251,W,41.57,267.20,141217,,,D*49
$GPRMC,152937.200,A,3950.4718,N,10503.8281,W,41.56,267.33,141217,,,D*44
$GPRMC,152937.400,A,3950.4717,N,10503.8312,W,41.54,267.62,141217,,,D*40
$GPRMC,152937.600,A,3950.4716,N,10503.8342,W,41.56,267.96,141217,,,D*4F
$GPRMC,152937.800,A,3950.4715,N,10503.8372,W,41.61,268.23,141217,,,D*44
$GPRMC,152938.000,A,3950.4715,N,10503.8403,W,41.63,268.25,141217,,,D*46
$GPRMC,152938.200,A,3950.4714,N,10503.8433,W,41.66,268.32,141217,,,D*45
$GPRMC,152938.400,A,3950.4713,N,10503.8463,W,41.70,268.53,141217,,,D*41
$GPRMC,152938.600,A,3950.4713,N,10503.8494,W,41.69,268.65,141217,,,D*46
$GPRMC,152938.800,A,3950.4712,N,10503.8524,W,41.46,268.71,141217,,,D*4B
$GPRMC,152939.000,A,3950.4712,N,10503.8554,W,41.43,268.79,141217,,,D*48
